index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;7;9;6;2000;21;0.00075;0.00075;0.00075
2;5;13;3;5000;13;0.000375;0.000375;0.000375
3;11;12;6;2000;21;0.00075;0.00075;0.00075
4;11;6;3;5000;13;0.000375;0.000375;0.000375
5;4;14;3;5000;13;0.000375;0.000375;0.000375
6;7;2;6;2500;16;0.00075;0.00075;0.00075
7;12;7;6;2500;16;0.00075;0.00075;0.00075
8;8;9;6;1000;24;0.00075;0.00075;0.00075
9;7;2;6;2500;16;0.00075;0.00075;0.00075
10;9;5;6;2500;16;0.00075;0.00075;0.00075
11;13;14;6;1000;24;0.00075;0.00075;0.00075
12;11;12;6;2000;21;0.00075;0.00075;0.00075
13;2;6;3;5000;13;0.000375;0.000375;0.000375
14;14;9;6;1000;24;0.00075;0.00075;0.00075
15;11;14;6;2000;21;0.00075;0.00075;0.00075
16;12;9;6;1000;24;0.00075;0.00075;0.00075
17;1;14;3;5000;13;0.000375;0.000375;0.000375
18;4;1;6;2500;16;0.00075;0.00075;0.00075
19;7;14;6;2500;16;0.00075;0.00075;0.00075
20;14;11;6;2000;21;0.00075;0.00075;0.00075
21;11;12;6;2000;21;0.00075;0.00075;0.00075
22;4;10;3;5000;13;0.000375;0.000375;0.000375
23;1;14;3;5000;13;0.000375;0.000375;0.000375
24;14;3;3;5000;13;0.000375;0.000375;0.000375
25;14;9;6;1000;24;0.00075;0.00075;0.00075
26;10;14;6;2000;21;0.00075;0.00075;0.00075
27;6;2;3;5000;13;0.000375;0.000375;0.000375
28;14;5;3;5000;13;0.000375;0.000375;0.000375
29;8;14;6;2000;21;0.00075;0.00075;0.00075
30;9;1;3;5000;13;0.000375;0.000375;0.000375
31;7;3;3;5000;13;0.000375;0.000375;0.000375
32;10;9;6;2000;21;0.00075;0.00075;0.00075
33;1;5;3;5000;13;0.000375;0.000375;0.000375
34;9;8;6;1000;24;0.00075;0.00075;0.00075
35;2;1;6;2000;21;0.00075;0.00075;0.00075
36;1;12;3;5000;13;0.000375;0.000375;0.000375
37;4;13;3;5000;13;0.000375;0.000375;0.000375
38;12;6;6;2500;16;0.00075;0.00075;0.00075
39;10;9;6;2000;21;0.00075;0.00075;0.00075
40;4;2;6;2000;21;0.00075;0.00075;0.00075
41;14;12;6;1000;24;0.00075;0.00075;0.00075
42;9;4;3;5000;13;0.000375;0.000375;0.000375
43;11;14;6;2000;21;0.00075;0.00075;0.00075
44;6;11;3;5000;13;0.000375;0.000375;0.000375
45;12;2;3;5000;13;0.000375;0.000375;0.000375
46;5;10;6;2500;16;0.00075;0.00075;0.00075
47;5;10;6;2500;16;0.00075;0.00075;0.00075
48;14;2;3;5000;13;0.000375;0.000375;0.000375
49;11;8;6;2500;16;0.00075;0.00075;0.00075
50;12;6;6;2500;16;0.00075;0.00075;0.00075
51;3;14;3;5000;13;0.000375;0.000375;0.000375
52;8;13;6;2000;21;0.00075;0.00075;0.00075
53;3;5;6;2500;16;0.00075;0.00075;0.00075
54;6;4;6;2000;21;0.00075;0.00075;0.00075
55;5;10;6;2500;16;0.00075;0.00075;0.00075
56;12;2;3;5000;13;0.000375;0.000375;0.000375
57;13;6;6;2500;16;0.00075;0.00075;0.00075
58;14;9;6;1000;24;0.00075;0.00075;0.00075
59;5;11;3;5000;13;0.000375;0.000375;0.000375
60;1;9;3;5000;13;0.000375;0.000375;0.000375
