index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;8;11;6;2500;16;0.00075;0.00075;0.00075
2;11;10;6;2500;16;0.00075;0.00075;0.00075
3;10;8;6;2000;21;0.00075;0.00075;0.00075
4;12;1;3;5000;13;0.000375;0.000375;0.000375
5;3;2;6;1000;24;0.00075;0.00075;0.00075
6;5;2;6;2000;21;0.00075;0.00075;0.00075
7;10;12;6;2000;21;0.00075;0.00075;0.00075
8;4;5;6;1000;24;0.00075;0.00075;0.00075
9;5;4;6;1000;24;0.00075;0.00075;0.00075
10;4;2;6;2000;21;0.00075;0.00075;0.00075
11;3;14;3;5000;13;0.000375;0.000375;0.000375
12;9;6;6;2500;16;0.00075;0.00075;0.00075
13;1;3;6;2000;21;0.00075;0.00075;0.00075
14;9;5;6;2500;16;0.00075;0.00075;0.00075
15;14;4;3;5000;13;0.000375;0.000375;0.000375
16;11;3;3;5000;13;0.000375;0.000375;0.000375
17;2;10;3;5000;13;0.000375;0.000375;0.000375
18;3;2;6;1000;24;0.00075;0.00075;0.00075
19;6;2;3;5000;13;0.000375;0.000375;0.000375
20;6;8;3;5000;13;0.000375;0.000375;0.000375
21;1;2;6;2000;21;0.00075;0.00075;0.00075
22;12;8;6;2000;21;0.00075;0.00075;0.00075
23;4;2;6;2000;21;0.00075;0.00075;0.00075
24;3;13;3;5000;13;0.000375;0.000375;0.000375
25;2;8;3;5000;13;0.000375;0.000375;0.000375
26;13;14;6;1000;24;0.00075;0.00075;0.00075
27;10;1;3;5000;13;0.000375;0.000375;0.000375
28;12;6;6;2500;16;0.00075;0.00075;0.00075
29;10;11;6;2500;16;0.00075;0.00075;0.00075
30;7;5;6;2000;21;0.00075;0.00075;0.00075
31;8;5;6;2000;21;0.00075;0.00075;0.00075
32;5;4;6;1000;24;0.00075;0.00075;0.00075
33;2;7;6;2500;16;0.00075;0.00075;0.00075
34;7;3;3;5000;13;0.000375;0.000375;0.000375
35;9;5;6;2500;16;0.00075;0.00075;0.00075
36;9;4;3;5000;13;0.000375;0.000375;0.000375
37;5;7;6;2000;21;0.00075;0.00075;0.00075
38;9;3;3;5000;13;0.000375;0.000375;0.000375
39;7;6;6;2500;16;0.00075;0.00075;0.00075
40;3;1;6;2000;21;0.00075;0.00075;0.00075
41;9;10;6;2000;21;0.00075;0.00075;0.00075
42;5;2;6;2000;21;0.00075;0.00075;0.00075
43;12;9;6;1000;24;0.00075;0.00075;0.00075
44;13;12;6;1000;24;0.00075;0.00075;0.00075
45;2;10;3;5000;13;0.000375;0.000375;0.000375
46;3;5;6;2500;16;0.00075;0.00075;0.00075
47;4;14;3;5000;13;0.000375;0.000375;0.000375
48;12;5;3;5000;13;0.000375;0.000375;0.000375
49;3;12;3;5000;13;0.000375;0.000375;0.000375
50;11;6;3;5000;13;0.000375;0.000375;0.000375
51;13;5;3;5000;13;0.000375;0.000375;0.000375
52;14;9;6;1000;24;0.00075;0.00075;0.00075
53;13;12;6;1000;24;0.00075;0.00075;0.00075
54;12;6;6;2500;16;0.00075;0.00075;0.00075
55;14;4;3;5000;13;0.000375;0.000375;0.000375
56;10;14;6;2000;21;0.00075;0.00075;0.00075
57;1;11;3;5000;13;0.000375;0.000375;0.000375
58;2;12;3;5000;13;0.000375;0.000375;0.000375
59;1;5;3;5000;13;0.000375;0.000375;0.000375
60;13;1;3;5000;13;0.000375;0.000375;0.000375
