index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;10;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
2;6;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
3;4;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
4;3;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
5;17;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
6;13;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;16;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
8;3;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
9;16;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
10;11;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
11;8;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;16;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
13;10;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;2;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
15;8;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
16;13;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;3;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
18;7;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
19;17;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
20;8;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
21;4;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
22;13;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
23;12;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
24;15;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
25;16;12;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
26;5;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;5;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
28;10;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;18;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
30;18;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
31;3;11;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
32;5;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
33;14;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
34;2;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
35;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
36;7;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;1;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
38;12;18;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
39;9;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
40;14;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
