index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;4;5;6;2000;21;0.00075;0.00075;0.00075
2;4;8;6;2000;21;0.00075;0.00075;0.00075
3;4;16;6;1000;24;0.00075;0.00075;0.00075
4;5;8;6;2000;21;0.00075;0.00075;0.00075
5;5;16;6;2000;21;0.00075;0.00075;0.00075
6;8;16;6;2000;21;0.00075;0.00075;0.00075
7;1;4;6;2500;16;0.00075;0.00075;0.00075
8;1;16;6;2500;16;0.00075;0.00075;0.00075
9;2;4;3;500;22;0.000375;0.000375;0.000375
10;2;16;3;500;22;0.000375;0.000375;0.000375
11;3;5;3;500;22;0.000375;0.000375;0.000375
12;3;16;6;2500;16;0.00075;0.00075;0.00075
13;4;6;6;2500;16;0.00075;0.00075;0.00075
14;6;16;6;2500;16;0.00075;0.00075;0.00075
15;7;16;3;500;22;0.000375;0.000375;0.000375
16;7;8;6;2500;16;0.00075;0.00075;0.00075
17;4;9;3;500;22;0.000375;0.000375;0.000375
18;9;16;4;1000;16;0.0005;0.0005;0.0005
19;4;10;3;500;22;0.000375;0.000375;0.000375
20;5;10;4;1000;16;0.0005;0.0005;0.0005
21;8;11;6;2500;16;0.00075;0.00075;0.00075
22;5;11;4;1000;16;0.0005;0.0005;0.0005
23;12;16;6;2500;16;0.00075;0.00075;0.00075
24;8;12;6;2500;16;0.00075;0.00075;0.00075
25;13;16;6;2500;16;0.00075;0.00075;0.00075
26;5;13;6;2500;16;0.00075;0.00075;0.00075
27;4;14;6;2500;16;0.00075;0.00075;0.00075
28;8;14;6;2500;16;0.00075;0.00075;0.00075
29;15;16;4;1000;16;0.0005;0.0005;0.0005
30;4;15;4;1000;16;0.0005;0.0005;0.0005
31;16;17;6;2500;16;0.00075;0.00075;0.00075
32;4;17;6;2500;16;0.00075;0.00075;0.00075
33;8;18;6;2500;16;0.00075;0.00075;0.00075
34;16;18;6;2500;16;0.00075;0.00075;0.00075
