index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;1;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
3;1;3;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
4;1;17;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
5;2;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
6;2;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
7;2;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
8;2;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
9;3;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
10;3;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;3;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;3;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;4;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
14;4;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
15;4;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
16;4;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
17;5;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;5;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
19;5;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
20;5;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
21;6;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
22;6;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
23;6;7;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
24;6;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
25;7;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;7;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;7;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
28;7;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
29;8;1;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
30;8;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
31;8;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
32;8;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
33;9;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
34;9;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
35;9;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
36;9;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;10;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
38;10;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
39;10;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
40;10;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
41;11;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
42;11;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
43;11;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;11;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
45;12;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
46;12;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;12;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
48;12;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
49;13;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
50;13;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
51;13;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
52;13;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
53;14;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
54;14;16;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
55;14;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
56;14;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;15;10;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
58;15;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;15;17;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
60;15;13;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
61;16;1;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
62;16;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
63;16;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
64;16;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
65;17;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
66;17;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
67;17;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
68;17;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
