index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;11;1;3;5000;13;0.000375;0.000375;0.000375
2;8;3;6;2500;16;0.00075;0.00075;0.00075
3;11;14;3;5000;13;0.000375;0.000375;0.000375
4;13;1;3;2000;15;0.000375;0.000375;0.000375
5;16;12;6;2000;21;0.00075;0.00075;0.00075
6;11;17;3;2000;15;0.000375;0.000375;0.000375
7;18;7;3;5000;13;0.000375;0.000375;0.000375
8;5;10;6;1000;24;0.00075;0.00075;0.00075
9;15;11;3;5000;13;0.000375;0.000375;0.000375
10;15;7;6;2000;21;0.00075;0.00075;0.00075
11;8;15;6;2500;16;0.00075;0.00075;0.00075
12;2;12;6;2500;16;0.00075;0.00075;0.00075
13;14;2;6;2500;16;0.00075;0.00075;0.00075
14;11;10;3;2000;15;0.000375;0.000375;0.000375
15;10;8;6;2500;16;0.00075;0.00075;0.00075
16;1;13;3;5000;13;0.000375;0.000375;0.000375
17;9;13;6;2000;21;0.00075;0.00075;0.00075
18;6;16;6;2500;16;0.00075;0.00075;0.00075
19;5;15;6;2500;16;0.00075;0.00075;0.00075
20;16;6;6;2000;21;0.00075;0.00075;0.00075
