index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;12;14;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
2;13;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
3;1;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;8;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
5;10;6;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
6;7;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
8;10;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
9;9;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
10;7;1;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
11;17;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;5;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;12;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
14;15;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
15;15;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
16;10;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
17;15;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;5;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
19;7;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
20;5;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
21;12;10;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
22;2;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;17;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
24;11;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
25;5;13;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
26;5;12;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
27;6;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
28;9;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
29;14;15;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
30;11;3;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
31;16;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
32;4;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
33;17;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
34;2;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
35;6;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
36;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
37;5;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
38;7;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
39;14;15;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
40;9;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
41;6;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
42;8;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
43;9;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
44;11;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
45;15;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
46;16;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;7;1;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
48;12;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
49;17;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
50;7;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
51;14;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
52;12;14;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
53;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
54;5;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
55;16;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
56;14;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
57;10;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
58;3;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;6;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
60;6;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
