 index	; origin ; destination; slots ; max_length ;osnr_limit;pchC;pchL;pchS
1; 1 ; 2; 6 ; 2000;28;0.00075;0.00075;0.00075
2; 1 ; 3; 9 ; 2000;28;0.001125;0.001125;0.001125
3; 1 ; 4; 8 ; 2000;27;0.001;0.001;0.001
4; 1 ; 5; 5 ; 2000;27;0.000625;0.000625;0.000625
5; 1 ; 6; 9 ; 2000;27;0.001125;0.001125;0.001125
6; 1 ; 7; 2 ; 2000;20;0.00025;0.00025;0.00025
7; 1 ; 8; 4 ; 2000;24;0.0005;0.0005;0.0005
8; 1 ; 9; 1 ; 2000;17;0.000125;0.000125;0.000125
9; 1 ; 10; 8 ; 2000;26;0.001;0.001;0.001
10; 2 ; 1; 3 ; 2000;25;0.000375;0.000375;0.000375
11; 2 ; 3; 9 ; 2000;30;0.001125;0.001125;0.001125
12; 2 ; 4; 3 ; 2000;25;0.000375;0.000375;0.000375
13; 2 ; 5; 8 ; 2000;27;0.001;0.001;0.001
14; 2 ; 6; 7 ; 2000;28;0.000875;0.000875;0.000875
15; 2 ; 7; 8 ; 2000;27;0.001;0.001;0.001
16; 2 ; 8; 6 ; 2000;25;0.00075;0.00075;0.00075
17; 2 ; 9; 8 ; 2000;26;0.001;0.001;0.001
18; 2 ; 10; 9 ; 2000;27;0.001125;0.001125;0.001125
19; 3 ; 1; 4 ; 2000;24;0.0005;0.0005;0.0005
20; 3 ; 2; 1 ; 2000;20;0.000125;0.000125;0.000125
21; 3 ; 4; 1 ; 2000;18;0.000125;0.000125;0.000125
22; 3 ; 5; 7 ; 2000;28;0.000875;0.000875;0.000875
23; 3 ; 6; 6 ; 2000;26;0.00075;0.00075;0.00075
24; 3 ; 7; 1 ; 2000;20;0.000125;0.000125;0.000125
25; 3 ; 8; 5 ; 2000;25;0.000625;0.000625;0.000625
26; 3 ; 9; 8 ; 2000;27;0.001;0.001;0.001
27; 3 ; 10; 7 ; 2000;25;0.000875;0.000875;0.000875
28; 4 ; 1; 6 ; 2000;26;0.00075;0.00075;0.00075
29; 4 ; 2; 9 ; 2000;29;0.001125;0.001125;0.001125
30; 4 ; 3; 6 ; 2000;26;0.00075;0.00075;0.00075
31; 4 ; 5; 3 ; 2000;21;0.000375;0.000375;0.000375
32; 4 ; 6; 1 ; 2000;20;0.000125;0.000125;0.000125
33; 4 ; 7; 3 ; 2000;24;0.000375;0.000375;0.000375
34; 4 ; 8; 1 ; 2000;18;0.000125;0.000125;0.000125
35; 4 ; 9; 7 ; 2000;26;0.000875;0.000875;0.000875
36; 4 ; 10; 5 ; 2000;23;0.000625;0.000625;0.000625
37; 5 ; 1; 9 ; 2000;30;0.001125;0.001125;0.001125
38; 5 ; 2; 2 ; 2000;21;0.00025;0.00025;0.00025
39; 5 ; 3; 8 ; 2000;28;0.001;0.001;0.001
40; 5 ; 4; 4 ; 2000;22;0.0005;0.0005;0.0005
41; 5 ; 6; 3 ; 2000;22;0.000375;0.000375;0.000375
42; 5 ; 7; 7 ; 2000;27;0.000875;0.000875;0.000875
43; 5 ; 8; 3 ; 2000;25;0.000375;0.000375;0.000375
44; 5 ; 9; 4 ; 2000;24;0.0005;0.0005;0.0005
45; 5 ; 10; 7 ; 2000;26;0.000875;0.000875;0.000875
46; 6 ; 1; 3 ; 2000;23;0.000375;0.000375;0.000375
47; 6 ; 2; 4 ; 2000;25;0.0005;0.0005;0.0005
48; 6 ; 3; 8 ; 2000;27;0.001;0.001;0.001
49; 6 ; 4; 3 ; 2000;24;0.000375;0.000375;0.000375
50; 6 ; 5; 2 ; 2000;21;0.00025;0.00025;0.00025
51; 6 ; 7; 6 ; 2000;26;0.00075;0.00075;0.00075
52; 6 ; 8; 6 ; 2000;27;0.00075;0.00075;0.00075
53; 6 ; 9; 2 ; 2000;21;0.00025;0.00025;0.00025
54; 6 ; 10; 7 ; 2000;28;0.000875;0.000875;0.000875
55; 7 ; 1; 4 ; 2000;23;0.0005;0.0005;0.0005
56; 7 ; 2; 8 ; 2000;27;0.001;0.001;0.001
57; 7 ; 3; 3 ; 2000;25;0.000375;0.000375;0.000375
58; 7 ; 4; 4 ; 2000;25;0.0005;0.0005;0.0005
59; 7 ; 5; 8 ; 2000;27;0.001;0.001;0.001
60; 7 ; 6; 5 ; 2000;25;0.000625;0.000625;0.000625
61; 7 ; 8; 5 ; 2000;27;0.000625;0.000625;0.000625
62; 7 ; 9; 3 ; 2000;25;0.000375;0.000375;0.000375
63; 7 ; 10; 6 ; 2000;26;0.00075;0.00075;0.00075
64; 8 ; 1; 7 ; 2000;26;0.000875;0.000875;0.000875
65; 8 ; 2; 1 ; 2000;17;0.000125;0.000125;0.000125
66; 8 ; 3; 2 ; 2000;21;0.00025;0.00025;0.00025
67; 8 ; 4; 5 ; 2000;25;0.000625;0.000625;0.000625
68; 8 ; 5; 6 ; 2000;28;0.00075;0.00075;0.00075
69; 8 ; 6; 5 ; 2000;27;0.000625;0.000625;0.000625
70; 8 ; 7; 5 ; 2000;27;0.000625;0.000625;0.000625
71; 8 ; 9; 6 ; 2000;28;0.00075;0.00075;0.00075
72; 8 ; 10; 1 ; 2000;20;0.000125;0.000125;0.000125
