index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;17;2;3;2000;15;0.000375;0.000375;0.000375
2;13;2;4;1000;16;0.0005;0.0005;0.0005
3;3;13;6;2000;21;0.00075;0.00075;0.00075
4;11;3;4;1000;16;0.0005;0.0005;0.0005
5;9;14;4;1000;16;0.0005;0.0005;0.0005
6;2;17;4;1000;16;0.0005;0.0005;0.0005
7;5;14;3;5000;13;0.000375;0.000375;0.000375
8;6;17;3;2000;15;0.000375;0.000375;0.000375
9;5;17;6;2000;21;0.00075;0.00075;0.00075
10;11;4;4;1000;16;0.0005;0.0005;0.0005
11;9;15;6;2000;21;0.00075;0.00075;0.00075
12;6;5;3;500;22;0.000375;0.000375;0.000375
13;14;10;6;2500;16;0.00075;0.00075;0.00075
14;14;8;6;1000;24;0.00075;0.00075;0.00075
15;1;6;6;1000;24;0.00075;0.00075;0.00075
16;4;3;6;1000;24;0.00075;0.00075;0.00075
17;12;10;3;5000;13;0.000375;0.000375;0.000375
18;12;5;3;2000;15;0.000375;0.000375;0.000375
19;3;5;3;500;22;0.000375;0.000375;0.000375
20;10;13;3;500;22;0.000375;0.000375;0.000375
21;6;13;3;2000;15;0.000375;0.000375;0.000375
22;2;12;4;1000;16;0.0005;0.0005;0.0005
23;14;5;4;1000;16;0.0005;0.0005;0.0005
24;15;16;6;2000;21;0.00075;0.00075;0.00075
25;11;12;6;1000;24;0.00075;0.00075;0.00075
26;1;5;3;5000;13;0.000375;0.000375;0.000375
27;14;13;6;2500;16;0.00075;0.00075;0.00075
28;1;8;3;2000;15;0.000375;0.000375;0.000375
29;5;8;6;1000;24;0.00075;0.00075;0.00075
30;3;17;6;2000;21;0.00075;0.00075;0.00075
31;7;13;4;1000;16;0.0005;0.0005;0.0005
32;3;4;6;2500;16;0.00075;0.00075;0.00075
33;5;14;4;1000;16;0.0005;0.0005;0.0005
34;4;1;4;1000;16;0.0005;0.0005;0.0005
35;15;14;3;5000;13;0.000375;0.000375;0.000375
36;11;1;4;1000;16;0.0005;0.0005;0.0005
37;12;4;3;5000;13;0.000375;0.000375;0.000375
38;15;12;6;2000;21;0.00075;0.00075;0.00075
39;16;3;6;2000;21;0.00075;0.00075;0.00075
40;10;9;6;1000;24;0.00075;0.00075;0.00075
