index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;2;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;10;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;7;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
5;3;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;9;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;17;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;1;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;3;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;2;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;8;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;9;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;9;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;7;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;13;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;7;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;7;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;17;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
