index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;4;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;4;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
3;4;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;5;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
5;5;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
6;8;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
7;1;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
8;1;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
9;1;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
10;2;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;2;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;2;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
13;3;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;3;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
15;3;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
16;6;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;5;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;6;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
19;5;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
20;7;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
21;4;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
22;4;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
23;5;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
24;8;9;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
25;5;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
26;4;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
27;8;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
28;5;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;8;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
30;4;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
31;8;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
32;4;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;12;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
34;5;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
35;13;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
36;4;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
37;5;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
38;4;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
39;8;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
40;15;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
41;4;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
42;5;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
43;5;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;8;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
45;4;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
46;8;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;4;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
48;16;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
