index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;1;2;6;2500;16;0.00075;0.00075;0.00075
2;1;3;3;500;22;0.000375;0.000375;0.000375
3;1;4;3;500;22;0.000375;0.000375;0.000375
4;1;5;6;2000;21;0.00075;0.00075;0.00075
5;1;6;3;500;22;0.000375;0.000375;0.000375
6;1;7;3;5000;13;0.000375;0.000375;0.000375
7;1;8;3;5000;13;0.000375;0.000375;0.000375
8;1;9;3;5000;13;0.000375;0.000375;0.000375
9;1;10;6;1000;24;0.00075;0.00075;0.00075
10;1;11;3;500;22;0.000375;0.000375;0.000375
11;1;12;6;2500;16;0.00075;0.00075;0.00075
12;2;3;3;500;22;0.000375;0.000375;0.000375
13;2;4;6;2500;16;0.00075;0.00075;0.00075
14;2;5;6;2000;21;0.00075;0.00075;0.00075
15;2;6;3;5000;13;0.000375;0.000375;0.000375
16;2;7;6;2500;16;0.00075;0.00075;0.00075
17;2;8;6;1000;24;0.00075;0.00075;0.00075
18;2;9;3;5000;13;0.000375;0.000375;0.000375
19;2;10;6;2500;16;0.00075;0.00075;0.00075
20;2;11;3;5000;13;0.000375;0.000375;0.000375
21;2;12;3;2000;15;0.000375;0.000375;0.000375
22;3;4;6;1000;24;0.00075;0.00075;0.00075
23;3;5;6;2500;16;0.00075;0.00075;0.00075
24;3;6;3;500;22;0.000375;0.000375;0.000375
25;3;7;4;1000;16;0.0005;0.0005;0.0005
26;3;8;3;5000;13;0.000375;0.000375;0.000375
27;3;9;6;1000;24;0.00075;0.00075;0.00075
28;3;10;4;1000;16;0.0005;0.0005;0.0005
29;3;11;6;2500;16;0.00075;0.00075;0.00075
30;3;12;3;2000;15;0.000375;0.000375;0.000375
31;4;5;6;2500;16;0.00075;0.00075;0.00075
32;4;6;3;500;22;0.000375;0.000375;0.000375
33;4;7;6;1000;24;0.00075;0.00075;0.00075
34;4;8;3;5000;13;0.000375;0.000375;0.000375
35;4;9;6;2500;16;0.00075;0.00075;0.00075
36;4;10;3;500;22;0.000375;0.000375;0.000375
37;4;11;3;5000;13;0.000375;0.000375;0.000375
38;4;12;3;500;22;0.000375;0.000375;0.000375
39;5;6;6;2500;16;0.00075;0.00075;0.00075
40;5;7;6;2500;16;0.00075;0.00075;0.00075
41;5;8;6;2500;16;0.00075;0.00075;0.00075
42;5;9;6;2500;16;0.00075;0.00075;0.00075
43;5;10;3;5000;13;0.000375;0.000375;0.000375
44;5;11;3;5000;13;0.000375;0.000375;0.000375
45;5;12;6;2000;21;0.00075;0.00075;0.00075
46;6;7;6;2000;21;0.00075;0.00075;0.00075
47;6;8;3;5000;13;0.000375;0.000375;0.000375
48;6;9;3;500;22;0.000375;0.000375;0.000375
49;6;10;6;2500;16;0.00075;0.00075;0.00075
50;6;11;3;500;22;0.000375;0.000375;0.000375
51;6;12;3;5000;13;0.000375;0.000375;0.000375
52;7;8;6;2500;16;0.00075;0.00075;0.00075
53;7;9;6;2000;21;0.00075;0.00075;0.00075
54;7;10;3;500;22;0.000375;0.000375;0.000375
55;7;11;6;2500;16;0.00075;0.00075;0.00075
56;7;12;3;500;22;0.000375;0.000375;0.000375
57;8;9;3;500;22;0.000375;0.000375;0.000375
58;8;10;6;2500;16;0.00075;0.00075;0.00075
59;8;11;3;500;22;0.000375;0.000375;0.000375
60;8;12;3;5000;13;0.000375;0.000375;0.000375
61;9;10;6;2000;21;0.00075;0.00075;0.00075
62;9;11;6;1000;24;0.00075;0.00075;0.00075
63;9;12;3;5000;13;0.000375;0.000375;0.000375
64;10;11;6;2500;16;0.00075;0.00075;0.00075
65;10;12;3;5000;13;0.000375;0.000375;0.000375
66;11;12;4;1000;16;0.0005;0.0005;0.0005
