index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;12;11;3;500;22;0.000375;0.000375;0.000375
2;9;17;4;1000;16;0.0005;0.0005;0.0005
3;16;7;4;1000;16;0.0005;0.0005;0.0005
4;10;12;4;1000;16;0.0005;0.0005;0.0005
5;9;10;3;500;22;0.000375;0.000375;0.000375
6;12;7;4;1000;16;0.0005;0.0005;0.0005
7;8;14;4;1000;16;0.0005;0.0005;0.0005
8;14;10;4;1000;16;0.0005;0.0005;0.0005
9;13;8;4;1000;16;0.0005;0.0005;0.0005
10;4;2;3;500;22;0.000375;0.000375;0.000375
11;11;17;3;500;22;0.000375;0.000375;0.000375
12;3;1;3;500;22;0.000375;0.000375;0.000375
13;6;4;4;1000;16;0.0005;0.0005;0.0005
14;17;12;4;1000;16;0.0005;0.0005;0.0005
15;11;2;4;1000;16;0.0005;0.0005;0.0005
16;16;17;3;500;22;0.000375;0.000375;0.000375
17;4;3;3;500;22;0.000375;0.000375;0.000375
18;11;17;3;500;22;0.000375;0.000375;0.000375
19;2;15;4;1000;16;0.0005;0.0005;0.0005
20;13;6;4;1000;16;0.0005;0.0005;0.0005
