index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;1;5;3;500;22;0.000375;0.000375;0.000375
2;1;10;6;2000;21;0.00075;0.00075;0.00075
3;1;4;6;2500;16;0.00075;0.00075;0.00075
4;2;8;6;2500;16;0.00075;0.00075;0.00075
5;2;3;3;500;22;0.000375;0.000375;0.000375
6;2;4;6;2000;21;0.00075;0.00075;0.00075
7;3;8;4;1000;16;0.0005;0.0005;0.0005
8;3;6;4;1000;16;0.0005;0.0005;0.0005
9;3;12;6;1000;24;0.00075;0.00075;0.00075
10;4;10;6;2500;16;0.00075;0.00075;0.00075
11;4;9;6;1000;24;0.00075;0.00075;0.00075
12;4;5;6;1000;24;0.00075;0.00075;0.00075
13;5;10;3;5000;13;0.000375;0.000375;0.000375
14;5;11;6;2500;16;0.00075;0.00075;0.00075
15;5;12;4;1000;16;0.0005;0.0005;0.0005
16;6;1;3;500;22;0.000375;0.000375;0.000375
17;6;12;6;2500;16;0.00075;0.00075;0.00075
18;6;4;6;1000;24;0.00075;0.00075;0.00075
19;7;9;3;5000;13;0.000375;0.000375;0.000375
20;7;1;3;2000;15;0.000375;0.000375;0.000375
21;7;2;6;2000;21;0.00075;0.00075;0.00075
22;8;1;6;1000;24;0.00075;0.00075;0.00075
23;8;12;3;5000;13;0.000375;0.000375;0.000375
24;8;2;6;2500;16;0.00075;0.00075;0.00075
25;9;1;3;500;22;0.000375;0.000375;0.000375
26;9;11;6;2000;21;0.00075;0.00075;0.00075
27;9;3;3;2000;15;0.000375;0.000375;0.000375
28;10;5;6;2500;16;0.00075;0.00075;0.00075
29;10;9;6;2500;16;0.00075;0.00075;0.00075
30;10;11;6;2000;21;0.00075;0.00075;0.00075
31;11;6;3;500;22;0.000375;0.000375;0.000375
32;11;3;3;2000;15;0.000375;0.000375;0.000375
33;11;2;6;2500;16;0.00075;0.00075;0.00075
34;12;1;3;2000;15;0.000375;0.000375;0.000375
35;12;8;4;1000;16;0.0005;0.0005;0.0005
36;12;10;4;1000;16;0.0005;0.0005;0.0005
