index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;8;6;6;2000;21;0.00075;0.00075;0.00075
2;7;17;3;2000;15;0.000375;0.000375;0.000375
3;14;2;6;2000;21;0.00075;0.00075;0.00075
4;8;4;6;2500;16;0.00075;0.00075;0.00075
5;5;11;6;1000;24;0.00075;0.00075;0.00075
6;11;13;3;500;22;0.000375;0.000375;0.000375
7;10;7;6;2000;21;0.00075;0.00075;0.00075
8;16;13;6;1000;24;0.00075;0.00075;0.00075
9;6;9;6;2500;16;0.00075;0.00075;0.00075
10;1;13;3;5000;13;0.000375;0.000375;0.000375
11;11;2;6;2000;21;0.00075;0.00075;0.00075
12;6;10;3;2000;15;0.000375;0.000375;0.000375
13;1;16;3;5000;13;0.000375;0.000375;0.000375
14;15;1;3;5000;13;0.000375;0.000375;0.000375
15;12;6;6;2500;16;0.00075;0.00075;0.00075
16;11;14;3;500;22;0.000375;0.000375;0.000375
17;11;16;3;2000;15;0.000375;0.000375;0.000375
18;9;16;4;1000;16;0.0005;0.0005;0.0005
19;13;5;3;5000;13;0.000375;0.000375;0.000375
20;3;6;6;2500;16;0.00075;0.00075;0.00075
21;12;3;6;2000;21;0.00075;0.00075;0.00075
22;10;7;4;1000;16;0.0005;0.0005;0.0005
23;15;14;6;2500;16;0.00075;0.00075;0.00075
24;15;2;4;1000;16;0.0005;0.0005;0.0005
25;6;10;3;2000;15;0.000375;0.000375;0.000375
26;6;10;3;5000;13;0.000375;0.000375;0.000375
27;3;11;6;2000;21;0.00075;0.00075;0.00075
28;11;15;6;2500;16;0.00075;0.00075;0.00075
29;5;13;6;1000;24;0.00075;0.00075;0.00075
30;17;16;6;2000;21;0.00075;0.00075;0.00075
31;12;6;4;1000;16;0.0005;0.0005;0.0005
32;8;6;3;500;22;0.000375;0.000375;0.000375
33;12;13;4;1000;16;0.0005;0.0005;0.0005
34;3;7;3;2000;15;0.000375;0.000375;0.000375
35;7;17;6;2500;16;0.00075;0.00075;0.00075
36;1;7;4;1000;16;0.0005;0.0005;0.0005
37;4;11;6;2000;21;0.00075;0.00075;0.00075
38;9;12;4;1000;16;0.0005;0.0005;0.0005
39;8;15;3;5000;13;0.000375;0.000375;0.000375
40;17;2;3;2000;15;0.000375;0.000375;0.000375
41;5;7;6;2500;16;0.00075;0.00075;0.00075
42;6;14;4;1000;16;0.0005;0.0005;0.0005
43;10;4;6;2500;16;0.00075;0.00075;0.00075
44;13;17;6;2000;21;0.00075;0.00075;0.00075
45;12;13;6;1000;24;0.00075;0.00075;0.00075
46;7;4;6;2500;16;0.00075;0.00075;0.00075
47;7;1;6;1000;24;0.00075;0.00075;0.00075
48;17;7;6;2000;21;0.00075;0.00075;0.00075
49;1;7;3;5000;13;0.000375;0.000375;0.000375
50;9;3;4;1000;16;0.0005;0.0005;0.0005
51;16;6;3;2000;15;0.000375;0.000375;0.000375
52;16;5;6;2500;16;0.00075;0.00075;0.00075
53;1;3;6;1000;24;0.00075;0.00075;0.00075
54;4;9;3;5000;13;0.000375;0.000375;0.000375
55;14;2;3;5000;13;0.000375;0.000375;0.000375
56;4;5;3;500;22;0.000375;0.000375;0.000375
57;8;10;3;5000;13;0.000375;0.000375;0.000375
58;6;13;6;2500;16;0.00075;0.00075;0.00075
59;12;8;6;2000;21;0.00075;0.00075;0.00075
60;13;10;4;1000;16;0.0005;0.0005;0.0005
61;15;1;3;2000;15;0.000375;0.000375;0.000375
62;17;11;6;1000;24;0.00075;0.00075;0.00075
63;8;6;4;1000;16;0.0005;0.0005;0.0005
64;8;14;6;1000;24;0.00075;0.00075;0.00075
65;3;2;4;1000;16;0.0005;0.0005;0.0005
66;7;3;6;2000;21;0.00075;0.00075;0.00075
67;9;17;3;5000;13;0.000375;0.000375;0.000375
68;7;9;3;5000;13;0.000375;0.000375;0.000375
69;3;6;3;2000;15;0.000375;0.000375;0.000375
70;5;16;3;2000;15;0.000375;0.000375;0.000375
71;15;1;6;2500;16;0.00075;0.00075;0.00075
72;8;2;6;2500;16;0.00075;0.00075;0.00075
73;3;13;3;2000;15;0.000375;0.000375;0.000375
74;5;2;3;500;22;0.000375;0.000375;0.000375
75;10;9;3;2000;15;0.000375;0.000375;0.000375
76;1;17;3;5000;13;0.000375;0.000375;0.000375
77;4;9;4;1000;16;0.0005;0.0005;0.0005
78;3;4;3;5000;13;0.000375;0.000375;0.000375
