index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
2;9;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;16;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
4;17;13;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
5;4;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
6;12;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
7;1;16;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
8;13;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
9;7;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
10;6;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;16;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
12;4;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
13;6;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
14;15;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
15;17;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;16;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
17;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
18;13;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
19;3;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;2;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
21;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
22;12;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
23;14;16;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
24;7;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
25;13;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;13;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
28;16;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
29;10;4;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
30;12;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
31;10;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
32;2;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
33;13;17;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
34;12;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
35;6;8;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
36;3;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;8;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
38;4;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
39;9;6;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
40;7;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
