index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;12;7;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
3;15;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
4;12;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;17;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;8;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;16;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;1;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;17;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;17;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;13;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;15;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;8;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;16;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;2;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;1;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;6;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;10;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;12;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
23;3;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;13;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;6;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;7;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;11;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;4;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;16;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;14;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
31;8;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;15;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
35;8;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
36;3;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;4;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;4;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;6;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
