index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;8;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;7;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;6;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
6;1;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;2;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;8;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;5;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;11;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;13;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;7;15;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
13;14;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;7;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;6;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;8;5;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
17;12;5;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
18;18;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;2;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;17;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
