index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;5;11;3;5000;13;0.000375;0.000375;0.000375
2;4;1;6;2500;16;0.00075;0.00075;0.00075
3;1;6;3;5000;13;0.000375;0.000375;0.000375
4;14;8;6;2000;21;0.00075;0.00075;0.00075
5;13;14;6;1000;24;0.00075;0.00075;0.00075
6;12;10;6;2000;21;0.00075;0.00075;0.00075
7;4;10;3;5000;13;0.000375;0.000375;0.000375
8;8;6;3;5000;13;0.000375;0.000375;0.000375
9;11;8;6;2500;16;0.00075;0.00075;0.00075
10;9;13;6;2000;21;0.00075;0.00075;0.00075
11;9;14;6;1000;24;0.00075;0.00075;0.00075
12;11;5;3;5000;13;0.000375;0.000375;0.000375
13;6;9;6;2500;16;0.00075;0.00075;0.00075
14;12;3;3;5000;13;0.000375;0.000375;0.000375
15;14;8;6;2000;21;0.00075;0.00075;0.00075
16;8;12;6;2000;21;0.00075;0.00075;0.00075
17;12;14;6;1000;24;0.00075;0.00075;0.00075
18;5;7;6;2000;21;0.00075;0.00075;0.00075
19;12;3;3;5000;13;0.000375;0.000375;0.000375
20;10;6;6;2000;21;0.00075;0.00075;0.00075
