index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;3;14;6;2500;16;0.00075;0.00075;0.00075
2;5;13;6;2500;16;0.00075;0.00075;0.00075
3;18;5;6;1000;24;0.00075;0.00075;0.00075
4;15;5;6;2000;21;0.00075;0.00075;0.00075
5;1;11;6;2000;21;0.00075;0.00075;0.00075
6;9;13;6;2000;21;0.00075;0.00075;0.00075
7;8;12;6;2000;21;0.00075;0.00075;0.00075
8;11;12;3;5000;13;0.000375;0.000375;0.000375
9;2;4;6;1000;24;0.00075;0.00075;0.00075
10;3;5;6;1000;24;0.00075;0.00075;0.00075
11;12;11;3;5000;13;0.000375;0.000375;0.000375
12;10;9;6;1000;24;0.00075;0.00075;0.00075
13;13;9;6;2000;21;0.00075;0.00075;0.00075
14;5;12;6;2500;16;0.00075;0.00075;0.00075
15;17;9;6;2000;21;0.00075;0.00075;0.00075
16;6;4;6;2500;16;0.00075;0.00075;0.00075
17;1;10;6;2000;21;0.00075;0.00075;0.00075
18;5;9;6;1000;24;0.00075;0.00075;0.00075
19;6;1;6;2000;21;0.00075;0.00075;0.00075
20;18;3;6;1000;24;0.00075;0.00075;0.00075
21;1;13;6;2500;16;0.00075;0.00075;0.00075
22;18;3;6;1000;24;0.00075;0.00075;0.00075
23;8;10;6;2000;21;0.00075;0.00075;0.00075
24;1;15;6;1000;24;0.00075;0.00075;0.00075
25;11;7;6;2000;21;0.00075;0.00075;0.00075
26;9;14;6;2500;16;0.00075;0.00075;0.00075
27;16;8;6;2000;21;0.00075;0.00075;0.00075
28;11;7;6;2000;21;0.00075;0.00075;0.00075
29;2;4;6;1000;24;0.00075;0.00075;0.00075
30;10;6;6;2000;21;0.00075;0.00075;0.00075
31;4;5;6;2000;21;0.00075;0.00075;0.00075
32;8;13;6;2000;21;0.00075;0.00075;0.00075
33;13;7;6;2500;16;0.00075;0.00075;0.00075
34;15;3;6;2000;21;0.00075;0.00075;0.00075
35;14;13;3;5000;13;0.000375;0.000375;0.000375
36;4;17;6;2000;21;0.00075;0.00075;0.00075
37;13;5;6;2500;16;0.00075;0.00075;0.00075
38;5;18;6;1000;24;0.00075;0.00075;0.00075
39;15;9;6;1000;24;0.00075;0.00075;0.00075
40;2;7;6;2000;21;0.00075;0.00075;0.00075
