index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;1;1;3;500;22;0.000375;0.000375;0.000375
2;1;4;4;1000;16;0.0005;0.0005;0.0005
3;1;6;3;5000;13;0.000375;0.000375;0.000375
4;1;2;3;500;22;0.000375;0.000375;0.000375
5;1;5;4;1000;16;0.0005;0.0005;0.0005
6;2;1;3;500;22;0.000375;0.000375;0.000375
7;2;4;4;1000;16;0.0005;0.0005;0.0005
8;2;3;3;500;22;0.000375;0.000375;0.000375
9;2;6;4;1000;16;0.0005;0.0005;0.0005
10;2;5;4;1000;16;0.0005;0.0005;0.0005
11;3;3;3;500;22;0.000375;0.000375;0.000375
12;3;6;4;1000;16;0.0005;0.0005;0.0005
13;3;4;3;500;22;0.000375;0.000375;0.000375
14;3;1;3;500;22;0.000375;0.000375;0.000375
15;3;2;3;500;22;0.000375;0.000375;0.000375
16;4;1;4;1000;16;0.0005;0.0005;0.0005
17;4;5;3;500;22;0.000375;0.000375;0.000375
18;4;4;3;500;22;0.000375;0.000375;0.000375
19;4;6;3;500;22;0.000375;0.000375;0.000375
20;4;3;3;500;22;0.000375;0.000375;0.000375
21;5;6;3;500;22;0.000375;0.000375;0.000375
22;5;5;3;500;22;0.000375;0.000375;0.000375
23;5;1;4;1000;16;0.0005;0.0005;0.0005
24;5;3;3;500;22;0.000375;0.000375;0.000375
25;5;4;3;500;22;0.000375;0.000375;0.000375
26;6;3;4;1000;16;0.0005;0.0005;0.0005
27;6;5;3;500;22;0.000375;0.000375;0.000375
28;6;4;3;500;22;0.000375;0.000375;0.000375
29;6;2;4;1000;16;0.0005;0.0005;0.0005
30;6;1;3;5000;13;0.000375;0.000375;0.000375
