index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;7;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;17;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;12;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
5;3;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;18;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
8;17;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
9;1;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;15;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;6;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;2;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;7;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;18;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
16;15;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;14;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;8;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;2;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;1;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
22;12;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;10;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;7;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;9;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;18;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;17;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
30;17;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;18;4;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
32;17;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;7;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
35;9;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;6;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
