index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;2;3;6;1000;24;0.00075;0.00075;0.00075
2;1;3;6;1000;24;0.00075;0.00075;0.00075
3;6;2;6;2000;21;0.00075;0.00075;0.00075
4;6;2;6;2000;21;0.00075;0.00075;0.00075
5;3;6;6;2000;21;0.00075;0.00075;0.00075
6;3;4;6;1000;24;0.00075;0.00075;0.00075
7;3;1;6;1000;24;0.00075;0.00075;0.00075
8;1;5;6;2000;21;0.00075;0.00075;0.00075
9;3;1;6;1000;24;0.00075;0.00075;0.00075
10;4;2;6;1000;24;0.00075;0.00075;0.00075
11;4;6;6;1000;24;0.00075;0.00075;0.00075
12;5;2;6;2000;21;0.00075;0.00075;0.00075
13;4;3;6;1000;24;0.00075;0.00075;0.00075
14;1;4;6;2000;21;0.00075;0.00075;0.00075
15;6;2;6;2000;21;0.00075;0.00075;0.00075
16;4;2;6;1000;24;0.00075;0.00075;0.00075
17;3;4;6;1000;24;0.00075;0.00075;0.00075
18;3;5;6;1000;24;0.00075;0.00075;0.00075
19;2;6;6;2000;21;0.00075;0.00075;0.00075
20;3;4;6;1000;24;0.00075;0.00075;0.00075
21;5;3;6;1000;24;0.00075;0.00075;0.00075
22;1;4;6;2000;21;0.00075;0.00075;0.00075
23;6;5;6;1000;24;0.00075;0.00075;0.00075
24;3;1;6;1000;24;0.00075;0.00075;0.00075
25;5;2;6;2000;21;0.00075;0.00075;0.00075
26;4;5;6;1000;24;0.00075;0.00075;0.00075
27;2;4;6;1000;24;0.00075;0.00075;0.00075
28;3;6;6;2000;21;0.00075;0.00075;0.00075
29;2;1;6;1000;24;0.00075;0.00075;0.00075
30;5;1;6;2000;21;0.00075;0.00075;0.00075
31;4;6;6;1000;24;0.00075;0.00075;0.00075
32;4;2;6;1000;24;0.00075;0.00075;0.00075
33;5;4;6;1000;24;0.00075;0.00075;0.00075
34;1;6;6;2000;21;0.00075;0.00075;0.00075
35;2;6;6;2000;21;0.00075;0.00075;0.00075
36;1;5;6;2000;21;0.00075;0.00075;0.00075
37;2;5;6;2000;21;0.00075;0.00075;0.00075
38;1;6;6;2000;21;0.00075;0.00075;0.00075
39;6;5;6;1000;24;0.00075;0.00075;0.00075
40;1;5;6;2000;21;0.00075;0.00075;0.00075
41;6;1;6;2000;21;0.00075;0.00075;0.00075
42;2;6;6;2000;21;0.00075;0.00075;0.00075
43;4;6;6;1000;24;0.00075;0.00075;0.00075
44;2;1;6;1000;24;0.00075;0.00075;0.00075
45;3;4;6;1000;24;0.00075;0.00075;0.00075
46;2;3;6;1000;24;0.00075;0.00075;0.00075
47;5;6;6;1000;24;0.00075;0.00075;0.00075
48;6;2;6;2000;21;0.00075;0.00075;0.00075
49;5;6;6;1000;24;0.00075;0.00075;0.00075
50;5;3;6;1000;24;0.00075;0.00075;0.00075
